open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1760526000000,319.408,319.408,319.408,319.408,0,1760529599999,0,0,0,0,0
1760529600000,319.408,319.408,319.408,319.408,0,1760533199999,0,0,0,0,0
1760533200000,319.408,319.408,319.408,319.408,0,1760536799999,0,0,0,0,0
1760536800000,319.408,319.408,319.408,319.408,0,1760540399999,0,0,0,0,0
1760540400000,319.408,319.408,319.408,319.408,0,1760543999999,0,0,0,0,0
1760544000000,319.408,319.408,319.408,319.408,0,1760547599999,0,0,0,0,0
1760547600000,319.408,319.408,319.408,319.408,0,1760551199999,0,0,0,0,0
1760551200000,319.408,319.408,319.408,319.408,0,1760554799999,0,0,0,0,0
1760554800000,319.408,319.408,319.408,319.408,0,1760558399999,0,0,0,0,0
1760558400000,319.408,319.408,319.408,319.408,0,1760561999999,0,0,0,0,0
1760562000000,319.408,319.408,319.408,319.408,0,1760565599999,0,0,0,0,0
1760565600000,319.408,319.408,319.408,319.408,0,1760569199999,0,0,0,0,0
1760569200000,319.408,319.408,319.408,319.408,0,1760572799999,0,0,0,0,0
1760572800000,319.408,319.408,319.408,319.408,0,1760576399999,0,0,0,0,0
1760576400000,319.408,319.408,319.408,319.408,0,1760579999999,0,0,0,0,0
1760580000000,319.408,319.408,319.408,319.408,0,1760583599999,0,0,0,0,0
1760583600000,319.408,319.408,319.408,319.408,0,1760587199999,0,0,0,0,0
1760587200000,319.408,319.408,319.408,319.408,0,1760590799999,0,0,0,0,0
1760590800000,319.408,319.408,319.408,319.408,0,1760594399999,0,0,0,0,0
1760594400000,319.408,319.408,319.408,319.408,0,1760597999999,0,0,0,0,0
1760598000000,319.408,319.408,319.408,319.408,0,1760601599999,0,0,0,0,0
1760601600000,319.408,319.408,319.408,319.408,0,1760605199999,0,0,0,0,0
1760605200000,319.408,319.408,319.408,319.408,0,1760608799999,0,0,0,0,0
1760608800000,319.408,319.408,319.408,319.408,0,1760612399999,0,0,0,0,0
1760612400000,319.408,319.408,319.408,319.408,0,1760615999999,0,0,0,0,0
1760616000000,319.408,319.408,319.408,319.408,0,1760619599999,0,0,0,0,0
1760619600000,319.408,319.408,319.408,319.408,0,1760623199999,0,0,0,0,0
1760623200000,319.408,319.408,319.408,319.408,0,1760626799999,0,0,0,0,0
1760626800000,319.408,319.408,319.408,319.408,0,1760630399999,0,0,0,0,0
1760630400000,319.408,319.408,319.408,319.408,0,1760633999999,0,0,0,0,0
1760634000000,319.408,319.408,319.408,319.408,0,1760637599999,0,0,0,0,0
1760637600000,319.408,319.408,319.408,319.408,0,1760641199999,0,0,0,0,0
1760641200000,319.408,319.408,319.408,319.408,0,1760644799999,0,0,0,0,0
1760644800000,319.408,319.408,319.408,319.408,0,1760648399999,0,0,0,0,0
1760648400000,319.408,319.408,319.408,319.408,0,1760651999999,0,0,0,0,0
1760652000000,319.408,319.408,319.408,319.408,0,1760655599999,0,0,0,0,0
1760655600000,319.408,319.408,319.408,319.408,0,1760659199999,0,0,0,0,0
1760659200000,319.408,319.408,319.408,319.408,0,1760662799999,0,0,0,0,0
1760662800000,319.408,319.408,319.408,319.408,0,1760666399999,0,0,0,0,0
1760666400000,319.408,319.408,319.408,319.408,0,1760669999999,0,0,0,0,0
1760670000000,319.408,319.408,319.408,319.408,0,1760673599999,0,0,0,0,0
1760673600000,319.408,319.408,319.408,319.408,0,1760677199999,0,0,0,0,0
1760677200000,319.408,319.408,319.408,319.408,0,1760680799999,0,0,0,0,0
1760680800000,319.408,319.408,319.408,319.408,0,1760684399999,0,0,0,0,0
1760684400000,319.408,319.408,319.408,319.408,0,1760687999999,0,0,0,0,0
1760688000000,319.408,319.408,319.408,319.408,0,1760691599999,0,0,0,0,0
1760691600000,319.408,319.408,319.408,319.408,0,1760695199999,0,0,0,0,0
1760695200000,319.408,319.408,319.408,319.408,0,1760698799999,0,0,0,0,0
1760698800000,319.408,319.408,319.408,319.408,0,1760702399999,0,0,0,0,0
1760702400000,319.408,319.408,319.408,319.408,0,1760705999999,0,0,0,0,0
1760706000000,319.408,319.408,319.408,319.408,0,1760709599999,0,0,0,0,0
1760709600000,319.408,319.408,319.408,319.408,0,1760713199999,0,0,0,0,0
1760713200000,319.408,319.408,319.408,319.408,0,1760716799999,0,0,0,0,0
1760716800000,319.408,319.408,319.408,319.408,0,1760720399999,0,0,0,0,0
1760720400000,319.408,319.408,319.408,319.408,0,1760723999999,0,0,0,0,0
1760724000000,319.408,319.408,319.408,319.408,0,1760727599999,0,0,0,0,0
1760727600000,319.408,319.408,319.408,319.408,0,1760731199999,0,0,0,0,0
1760731200000,319.408,319.408,319.408,319.408,0,1760734799999,0,0,0,0,0
1760734800000,319.408,319.408,319.408,319.408,0,1760738399999,0,0,0,0,0
1760738400000,319.408,319.408,319.408,319.408,0,1760741999999,0,0,0,0,0
1760742000000,319.408,319.408,319.408,319.408,0,1760745599999,0,0,0,0,0
1760745600000,319.408,319.408,319.408,319.408,0,1760749199999,0,0,0,0,0
1760749200000,319.408,319.408,319.408,319.408,0,1760752799999,0,0,0,0,0
1760752800000,319.408,319.408,319.408,319.408,0,1760756399999,0,0,0,0,0
1760756400000,319.408,319.408,319.408,319.408,0,1760759999999,0,0,0,0,0
1760760000000,319.408,319.408,319.408,319.408,0,1760763599999,0,0,0,0,0
1760763600000,319.408,319.408,319.408,319.408,0,1760767199999,0,0,0,0,0
1760767200000,319.408,319.408,319.408,319.408,0,1760770799999,0,0,0,0,0
1760770800000,319.408,319.408,319.408,319.408,0,1760774399999,0,0,0,0,0
1760774400000,319.408,319.408,319.408,319.408,0,1760777999999,0,0,0,0,0
1760778000000,319.408,319.408,319.408,319.408,0,1760781599999,0,0,0,0,0
1760781600000,319.408,319.408,319.408,319.408,0,1760785199999,0,0,0,0,0
1760785200000,319.408,319.408,319.408,319.408,0,1760788799999,0,0,0,0,0
1760788800000,319.408,319.408,319.408,319.408,0,1760792399999,0,0,0,0,0
1760792400000,319.408,319.408,319.408,319.408,0,1760795999999,0,0,0,0,0
1760796000000,319.408,319.408,319.408,319.408,0,1760799599999,0,0,0,0,0
1760799600000,319.408,319.408,319.408,319.408,0,1760803199999,0,0,0,0,0
1760803200000,319.408,319.408,319.408,319.408,0,1760806799999,0,0,0,0,0
1760806800000,319.408,319.408,319.408,319.408,0,1760810399999,0,0,0,0,0
1760810400000,319.408,319.408,319.408,319.408,0,1760813999999,0,0,0,0,0
1760814000000,319.408,319.408,319.408,319.408,0,1760817599999,0,0,0,0,0
1760817600000,319.408,319.408,319.408,319.408,0,1760821199999,0,0,0,0,0
1760821200000,319.408,319.408,319.408,319.408,0,1760824799999,0,0,0,0,0
1760824800000,319.408,319.408,319.408,319.408,0,1760828399999,0,0,0,0,0
1760828400000,319.408,319.408,319.408,319.408,0,1760831999999,0,0,0,0,0
1760832000000,319.408,319.408,319.408,319.408,0,1760835599999,0,0,0,0,0
1760835600000,319.408,319.408,319.408,319.408,0,1760839199999,0,0,0,0,0
1760839200000,319.408,319.408,319.408,319.408,0,1760842799999,0,0,0,0,0
1760842800000,319.408,319.408,319.408,319.408,0,1760846399999,0,0,0,0,0
1760846400000,319.408,319.408,319.408,319.408,0,1760849999999,0,0,0,0,0
1760850000000,319.408,319.408,319.408,319.408,0,1760853599999,0,0,0,0,0
1760853600000,319.408,319.408,319.408,319.408,0,1760857199999,0,0,0,0,0
1760857200000,319.408,319.408,319.408,319.408,0,1760860799999,0,0,0,0,0
1760860800000,319.408,319.408,319.408,319.408,0,1760864399999,0,0,0,0,0
1760864400000,319.408,319.408,319.408,319.408,0,1760867999999,0,0,0,0,0
1760868000000,319.408,319.408,319.408,319.408,0,1760871599999,0,0,0,0,0
1760871600000,319.408,319.408,319.408,319.408,0,1760875199999,0,0,0,0,0
1760875200000,319.408,319.408,319.408,319.408,0,1760878799999,0,0,0,0,0
1760878800000,319.408,319.408,319.408,319.408,0,1760882399999,0,0,0,0,0
1760882400000,319.408,319.408,319.408,319.408,0,1760885999999,0,0,0,0,0
1760886000000,319.408,319.408,319.408,319.408,0,1760889599999,0,0,0,0,0
1760889600000,319.408,319.408,319.408,319.408,0,1760893199999,0,0,0,0,0
1760893200000,319.408,319.408,319.408,319.408,0,1760896799999,0,0,0,0,0
1760896800000,319.408,319.408,319.408,319.408,0,1760900399999,0,0,0,0,0
1760900400000,319.408,319.408,319.408,319.408,0,1760903999999,0,0,0,0,0
1760904000000,319.408,319.408,319.408,319.408,0,1760907599999,0,0,0,0,0
1760907600000,319.408,319.408,319.408,319.408,0,1760911199999,0,0,0,0,0
1760911200000,319.408,319.408,319.408,319.408,0,1760914799999,0,0,0,0,0
1760914800000,319.408,319.408,319.408,319.408,0,1760918399999,0,0,0,0,0
1760918400000,319.408,319.408,319.408,319.408,0,1760921999999,0,0,0,0,0
1760922000000,319.408,319.408,319.408,319.408,0,1760925599999,0,0,0,0,0
1760925600000,319.408,319.408,319.408,319.408,0,1760929199999,0,0,0,0,0
1760929200000,319.408,319.408,319.408,319.408,0,1760932799999,0,0,0,0,0
1760932800000,319.408,319.408,319.408,319.408,0,1760936399999,0,0,0,0,0
1760936400000,319.408,319.408,319.408,319.408,0,1760939999999,0,0,0,0,0
1760940000000,319.408,319.408,319.408,319.408,0,1760943599999,0,0,0,0,0
1760943600000,319.408,319.408,319.408,319.408,0,1760947199999,0,0,0,0,0
1760947200000,319.408,319.408,319.408,319.408,0,1760950799999,0,0,0,0,0
1760950800000,319.408,319.408,319.408,319.408,0,1760954399999,0,0,0,0,0
1760954400000,319.408,319.408,319.408,319.408,0,1760957999999,0,0,0,0,0
1760958000000,319.408,319.408,319.408,319.408,0,1760961599999,0,0,0,0,0
1760961600000,319.408,319.408,319.408,319.408,0,1760965199999,0,0,0,0,0
1760965200000,319.408,319.408,319.408,319.408,0,1760968799999,0,0,0,0,0
1760968800000,319.408,319.408,319.408,319.408,0,1760972399999,0,0,0,0,0
1760972400000,319.408,319.408,319.408,319.408,0,1760975999999,0,0,0,0,0
1760976000000,319.408,319.408,319.408,319.408,0,1760979599999,0,0,0,0,0
1760979600000,319.408,319.408,319.408,319.408,0,1760983199999,0,0,0,0,0
1760983200000,319.408,319.408,319.408,319.408,0,1760986799999,0,0,0,0,0
1760986800000,319.408,319.408,319.408,319.408,0,1760990399999,0,0,0,0,0
1760990400000,319.408,319.408,319.408,319.408,0,1760993999999,0,0,0,0,0
1760994000000,319.408,319.408,319.408,319.408,0,1760997599999,0,0,0,0,0
1760997600000,319.408,319.408,319.408,319.408,0,1761001199999,0,0,0,0,0
1761001200000,319.408,319.408,319.408,319.408,0,1761004799999,0,0,0,0,0
1761004800000,319.408,319.408,319.408,319.408,0,1761008399999,0,0,0,0,0
1761008400000,319.408,319.408,319.408,319.408,0,1761011999999,0,0,0,0,0
1761012000000,319.408,319.408,319.408,319.408,0,1761015599999,0,0,0,0,0
1761015600000,319.408,319.408,319.408,319.408,0,1761019199999,0,0,0,0,0
1761019200000,319.408,319.408,319.408,319.408,0,1761022799999,0,0,0,0,0
1761022800000,319.408,319.408,319.408,319.408,0,1761026399999,0,0,0,0,0
1761026400000,319.408,319.408,319.408,319.408,0,1761029999999,0,0,0,0,0
1761030000000,319.408,319.408,319.408,319.408,0,1761033599999,0,0,0,0,0
1761033600000,319.408,319.408,319.408,319.408,0,1761037199999,0,0,0,0,0
1761037200000,319.408,319.408,319.408,319.408,0,1761040799999,0,0,0,0,0
1761040800000,319.408,319.408,319.408,319.408,0,1761044399999,0,0,0,0,0
1761044400000,319.408,319.408,319.408,319.408,0,1761047999999,0,0,0,0,0
1761048000000,319.408,319.408,319.408,319.408,0,1761051599999,0,0,0,0,0
1761051600000,319.408,319.408,319.408,319.408,0,1761055199999,0,0,0,0,0
1761055200000,319.408,319.408,319.408,319.408,0,1761058799999,0,0,0,0,0
1761058800000,319.408,319.408,319.408,319.408,0,1761062399999,0,0,0,0,0
1761062400000,319.408,319.408,319.408,319.408,0,1761065999999,0,0,0,0,0
1761066000000,319.408,319.408,319.408,319.408,0,1761069599999,0,0,0,0,0
1761069600000,319.408,319.408,319.408,319.408,0,1761073199999,0,0,0,0,0
1761073200000,319.408,319.408,319.408,319.408,0,1761076799999,0,0,0,0,0
1761076800000,319.408,319.408,319.408,319.408,0,1761080399999,0,0,0,0,0
1761080400000,319.408,319.408,319.408,319.408,0,1761083999999,0,0,0,0,0
1761084000000,319.408,319.408,319.408,319.408,0,1761087599999,0,0,0,0,0
1761087600000,319.408,319.408,319.408,319.408,0,1761091199999,0,0,0,0,0
1761091200000,319.408,319.408,319.408,319.408,0,1761094799999,0,0,0,0,0
1761094800000,319.408,319.408,319.408,319.408,0,1761098399999,0,0,0,0,0
1761098400000,319.408,319.408,319.408,319.408,0,1761101999999,0,0,0,0,0
1761102000000,319.408,319.408,319.408,319.408,0,1761105599999,0,0,0,0,0
1761105600000,319.408,319.408,319.408,319.408,0,1761109199999,0,0,0,0,0
1761109200000,319.408,319.408,319.408,319.408,0,1761112799999,0,0,0,0,0
1761112800000,319.408,319.408,319.408,319.408,0,1761116399999,0,0,0,0,0
1761116400000,319.408,319.408,319.408,319.408,0,1761119999999,0,0,0,0,0
1761120000000,319.408,319.408,319.408,319.408,0,1761123599999,0,0,0,0,0
1761123600000,319.408,319.408,319.408,319.408,0,1761127199999,0,0,0,0,0
1761127200000,319.408,319.408,319.408,319.408,0,1761130799999,0,0,0,0,0
1761130800000,319.408,319.408,319.408,319.408,0,1761134399999,0,0,0,0,0
1761134400000,319.408,319.408,319.408,319.408,0,1761137999999,0,0,0,0,0
1761138000000,319.408,319.408,319.408,319.408,0,1761141599999,0,0,0,0,0
1761141600000,319.408,319.408,319.408,319.408,0,1761145199999,0,0,0,0,0
1761145200000,319.408,319.408,319.408,319.408,0,1761148799999,0,0,0,0,0
1761148800000,319.408,319.408,319.408,319.408,0,1761152399999,0,0,0,0,0
1761152400000,319.408,319.408,319.408,319.408,0,1761155999999,0,0,0,0,0
1761156000000,319.408,319.408,319.408,319.408,0,1761159599999,0,0,0,0,0
1761159600000,319.408,319.408,319.408,319.408,0,1761163199999,0,0,0,0,0
1761163200000,319.408,319.408,319.408,319.408,0,1761166799999,0,0,0,0,0
1761166800000,319.408,319.408,319.408,319.408,0,1761170399999,0,0,0,0,0
1761170400000,319.408,319.408,319.408,319.408,0,1761173999999,0,0,0,0,0
1761174000000,319.408,319.408,319.408,319.408,0,1761177599999,0,0,0,0,0
1761177600000,319.408,319.408,319.408,319.408,0,1761181199999,0,0,0,0,0
1761181200000,319.408,319.408,319.408,319.408,0,1761184799999,0,0,0,0,0
1761184800000,319.408,319.408,319.408,319.408,0,1761188399999,0,0,0,0,0
1761188400000,319.408,319.408,319.408,319.408,0,1761191999999,0,0,0,0,0
1761192000000,319.408,319.408,319.408,319.408,0,1761195599999,0,0,0,0,0
1761195600000,319.408,319.408,319.408,319.408,0,1761199199999,0,0,0,0,0
1761199200000,319.408,319.408,319.408,319.408,0,1761202799999,0,0,0,0,0
1761202800000,319.408,319.408,319.408,319.408,0,1761206399999,0,0,0,0,0
1761206400000,319.408,319.408,319.408,319.408,0,1761209999999,0,0,0,0,0
1761210000000,319.408,319.408,319.408,319.408,0,1761213599999,0,0,0,0,0
1761213600000,319.408,319.408,319.408,319.408,0,1761217199999,0,0,0,0,0
1761217200000,319.408,319.408,319.408,319.408,0,1761220799999,0,0,0,0,0
1761220800000,319.408,319.408,319.408,319.408,0,1761224399999,0,0,0,0,0
1761224400000,319.408,319.408,319.408,319.408,0,1761227999999,0,0,0,0,0
1761228000000,319.408,319.408,319.408,319.408,0,1761231599999,0,0,0,0,0
1761231600000,319.408,319.408,319.408,319.408,0,1761235199999,0,0,0,0,0
1761235200000,319.408,319.408,319.408,319.408,0,1761238799999,0,0,0,0,0
1761238800000,319.408,319.408,319.408,319.408,0,1761242399999,0,0,0,0,0
1761242400000,319.408,319.408,319.408,319.408,0,1761245999999,0,0,0,0,0
1761246000000,319.408,319.408,319.408,319.408,0,1761249599999,0,0,0,0,0
1761249600000,319.408,319.408,319.408,319.408,0,1761253199999,0,0,0,0,0
1761253200000,319.408,319.408,319.408,319.408,0,1761256799999,0,0,0,0,0
1761256800000,319.408,319.408,319.408,319.408,0,1761260399999,0,0,0,0,0
1761260400000,319.408,319.408,319.408,319.408,0,1761263999999,0,0,0,0,0
1761264000000,319.408,319.408,319.408,319.408,0,1761267599999,0,0,0,0,0
1761267600000,319.408,319.408,319.408,319.408,0,1761271199999,0,0,0,0,0
1761271200000,319.408,319.408,319.408,319.408,0,1761274799999,0,0,0,0,0
1761274800000,319.408,319.408,319.408,319.408,0,1761278399999,0,0,0,0,0
1761278400000,319.408,319.408,319.408,319.408,0,1761281999999,0,0,0,0,0
1761282000000,319.408,319.408,319.408,319.408,0,1761285599999,0,0,0,0,0
1761285600000,319.408,319.408,319.408,319.408,0,1761289199999,0,0,0,0,0
1761289200000,319.408,319.408,319.408,319.408,0,1761292799999,0,0,0,0,0
1761292800000,319.408,319.408,319.408,319.408,0,1761296399999,0,0,0,0,0
1761296400000,319.408,319.408,319.408,319.408,0,1761299999999,0,0,0,0,0
1761300000000,319.408,319.408,319.408,319.408,0,1761303599999,0,0,0,0,0
1761303600000,319.408,319.408,319.408,319.408,0,1761307199999,0,0,0,0,0
1761307200000,319.408,319.408,319.408,319.408,0,1761310799999,0,0,0,0,0
1761310800000,319.408,319.408,319.408,319.408,0,1761314399999,0,0,0,0,0
1761314400000,319.408,319.408,319.408,319.408,0,1761317999999,0,0,0,0,0
1761318000000,319.408,319.408,319.408,319.408,0,1761321599999,0,0,0,0,0
1761321600000,319.408,319.408,319.408,319.408,0,1761325199999,0,0,0,0,0
1761325200000,319.408,319.408,319.408,319.408,0,1761328799999,0,0,0,0,0
1761328800000,319.408,319.408,319.408,319.408,0,1761332399999,0,0,0,0,0
1761332400000,319.408,319.408,319.408,319.408,0,1761335999999,0,0,0,0,0
1761336000000,319.408,319.408,319.408,319.408,0,1761339599999,0,0,0,0,0
1761339600000,319.408,319.408,319.408,319.408,0,1761343199999,0,0,0,0,0
1761343200000,319.408,319.408,319.408,319.408,0,1761346799999,0,0,0,0,0
1761346800000,319.408,319.408,319.408,319.408,0,1761350399999,0,0,0,0,0
1761350400000,319.408,319.408,319.408,319.408,0,1761353999999,0,0,0,0,0
1761354000000,319.408,319.408,319.408,319.408,0,1761357599999,0,0,0,0,0
1761357600000,319.408,319.408,319.408,319.408,0,1761361199999,0,0,0,0,0
1761361200000,319.408,319.408,319.408,319.408,0,1761364799999,0,0,0,0,0
1761364800000,319.408,319.408,319.408,319.408,0,1761368399999,0,0,0,0,0
1761368400000,319.408,319.408,319.408,319.408,0,1761371999999,0,0,0,0,0
1761372000000,319.408,319.408,319.408,319.408,0,1761375599999,0,0,0,0,0
1761375600000,319.408,319.408,319.408,319.408,0,1761379199999,0,0,0,0,0
1761379200000,319.408,319.408,319.408,319.408,0,1761382799999,0,0,0,0,0
1761382800000,319.408,319.408,319.408,319.408,0,1761386399999,0,0,0,0,0
1761386400000,319.408,319.408,319.408,319.408,0,1761389999999,0,0,0,0,0
1761390000000,319.408,319.408,319.408,319.408,0,1761393599999,0,0,0,0,0
1761393600000,319.408,319.408,319.408,319.408,0,1761397199999,0,0,0,0,0
1761397200000,319.408,319.408,319.408,319.408,0,1761400799999,0,0,0,0,0
1761400800000,319.408,319.408,319.408,319.408,0,1761404399999,0,0,0,0,0
1761404400000,319.408,319.408,319.408,319.408,0,1761407999999,0,0,0,0,0
1761408000000,319.408,319.408,319.408,319.408,0,1761411599999,0,0,0,0,0
1761411600000,319.408,319.408,319.408,319.408,0,1761415199999,0,0,0,0,0
1761415200000,319.408,319.408,319.408,319.408,0,1761418799999,0,0,0,0,0
1761418800000,319.408,319.408,319.408,319.408,0,1761422399999,0,0,0,0,0
1761422400000,319.408,319.408,319.408,319.408,0,1761425999999,0,0,0,0,0
1761426000000,319.408,319.408,319.408,319.408,0,1761429599999,0,0,0,0,0
1761429600000,319.408,319.408,319.408,319.408,0,1761433199999,0,0,0,0,0
1761433200000,319.408,319.408,319.408,319.408,0,1761436799999,0,0,0,0,0
1761436800000,319.408,319.408,319.408,319.408,0,1761440399999,0,0,0,0,0
1761440400000,319.408,319.408,319.408,319.408,0,1761443999999,0,0,0,0,0
1761444000000,319.408,319.408,319.408,319.408,0,1761447599999,0,0,0,0,0
1761447600000,319.408,319.408,319.408,319.408,0,1761451199999,0,0,0,0,0
1761451200000,319.408,319.408,319.408,319.408,0,1761454799999,0,0,0,0,0
1761454800000,319.408,319.408,319.408,319.408,0,1761458399999,0,0,0,0,0
1761458400000,319.408,319.408,319.408,319.408,0,1761461999999,0,0,0,0,0
1761462000000,319.408,319.408,319.408,319.408,0,1761465599999,0,0,0,0,0
1761465600000,319.408,319.408,319.408,319.408,0,1761469199999,0,0,0,0,0
1761469200000,319.408,319.408,319.408,319.408,0,1761472799999,0,0,0,0,0
1761472800000,319.408,319.408,319.408,319.408,0,1761476399999,0,0,0,0,0
1761476400000,319.408,319.408,319.408,319.408,0,1761479999999,0,0,0,0,0
1761480000000,319.408,319.408,319.408,319.408,0,1761483599999,0,0,0,0,0
1761483600000,319.408,319.408,319.408,319.408,0,1761487199999,0,0,0,0,0
1761487200000,319.408,319.408,319.408,319.408,0,1761490799999,0,0,0,0,0
1761490800000,319.408,319.408,319.408,319.408,0,1761494399999,0,0,0,0,0
1761494400000,319.408,319.408,319.408,319.408,0,1761497999999,0,0,0,0,0
1761498000000,319.408,319.408,319.408,319.408,0,1761501599999,0,0,0,0,0
1761501600000,319.408,319.408,319.408,319.408,0,1761505199999,0,0,0,0,0
1761505200000,319.408,319.408,319.408,319.408,0,1761508799999,0,0,0,0,0
1761508800000,319.408,319.408,319.408,319.408,0,1761512399999,0,0,0,0,0
1761512400000,319.408,319.408,319.408,319.408,0,1761515999999,0,0,0,0,0
1761516000000,319.408,319.408,319.408,319.408,0,1761519599999,0,0,0,0,0
1761519600000,319.408,319.408,319.408,319.408,0,1761523199999,0,0,0,0,0
1761523200000,319.408,319.408,319.408,319.408,0,1761526799999,0,0,0,0,0
1761526800000,319.408,319.408,319.408,319.408,0,1761530399999,0,0,0,0,0
1761530400000,319.408,319.408,319.408,319.408,0,1761533999999,0,0,0,0,0
1761534000000,319.408,319.408,319.408,319.408,0,1761537599999,0,0,0,0,0
1761537600000,319.408,319.408,319.408,319.408,0,1761541199999,0,0,0,0,0
1761541200000,319.408,319.408,319.408,319.408,0,1761544799999,0,0,0,0,0
1761544800000,319.408,319.408,319.408,319.408,0,1761548399999,0,0,0,0,0
1761548400000,319.408,319.408,319.408,319.408,0,1761551999999,0,0,0,0,0
1761552000000,319.408,319.408,319.408,319.408,0,1761555599999,0,0,0,0,0
1761555600000,319.408,319.408,319.408,319.408,0,1761559199999,0,0,0,0,0
1761559200000,319.408,319.408,319.408,319.408,0,1761562799999,0,0,0,0,0
1761562800000,319.408,319.408,319.408,319.408,0,1761566399999,0,0,0,0,0
1761566400000,319.408,319.408,319.408,319.408,0,1761569999999,0,0,0,0,0
1761570000000,319.408,319.408,319.408,319.408,0,1761573599999,0,0,0,0,0
1761573600000,319.408,319.408,319.408,319.408,0,1761577199999,0,0,0,0,0
1761577200000,319.408,319.408,319.408,319.408,0,1761580799999,0,0,0,0,0
1761580800000,319.408,319.408,319.408,319.408,0,1761584399999,0,0,0,0,0
1761584400000,319.408,319.408,319.408,319.408,0,1761587999999,0,0,0,0,0
1761588000000,319.408,319.408,319.408,319.408,0,1761591599999,0,0,0,0,0
1761591600000,319.408,319.408,319.408,319.408,0,1761595199999,0,0,0,0,0
1761595200000,319.408,319.408,319.408,319.408,0,1761598799999,0,0,0,0,0
1761598800000,319.408,319.408,319.408,319.408,0,1761602399999,0,0,0,0,0
1761602400000,319.408,319.408,319.408,319.408,0,1761605999999,0,0,0,0,0
1761606000000,319.408,319.408,319.408,319.408,0,1761609599999,0,0,0,0,0
1761609600000,319.408,319.408,319.408,319.408,0,1761613199999,0,0,0,0,0
1761613200000,319.408,319.408,319.408,319.408,0,1761616799999,0,0,0,0,0
1761616800000,319.408,319.408,319.408,319.408,0,1761620399999,0,0,0,0,0
1761620400000,319.408,319.408,319.408,319.408,0,1761623999999,0,0,0,0,0
1761624000000,319.408,319.408,319.408,319.408,0,1761627599999,0,0,0,0,0
1761627600000,319.408,319.408,319.408,319.408,0,1761631199999,0,0,0,0,0
1761631200000,319.408,319.408,319.408,319.408,0,1761634799999,0,0,0,0,0
1761634800000,319.408,319.408,319.408,319.408,0,1761638399999,0,0,0,0,0
1761638400000,319.408,319.408,319.408,319.408,0,1761641999999,0,0,0,0,0
1761642000000,319.408,319.408,319.408,319.408,0,1761645599999,0,0,0,0,0
1761645600000,319.408,319.408,319.408,319.408,0,1761649199999,0,0,0,0,0
1761649200000,319.408,319.408,319.408,319.408,0,1761652799999,0,0,0,0,0
1761652800000,319.408,319.408,319.408,319.408,0,1761656399999,0,0,0,0,0
1761656400000,319.408,319.408,319.408,319.408,0,1761659999999,0,0,0,0,0
1761660000000,319.408,319.408,319.408,319.408,0,1761663599999,0,0,0,0,0
1761663600000,319.408,319.408,319.408,319.408,0,1761667199999,0,0,0,0,0
1761667200000,319.408,319.408,319.408,319.408,0,1761670799999,0,0,0,0,0
1761670800000,319.408,319.408,319.408,319.408,0,1761674399999,0,0,0,0,0
1761674400000,319.408,319.408,319.408,319.408,0,1761677999999,0,0,0,0,0
1761678000000,319.408,319.408,319.408,319.408,0,1761681599999,0,0,0,0,0
1761681600000,319.408,319.408,319.408,319.408,0,1761685199999,0,0,0,0,0
1761685200000,319.408,319.408,319.408,319.408,0,1761688799999,0,0,0,0,0
1761688800000,319.408,319.408,319.408,319.408,0,1761692399999,0,0,0,0,0
1761692400000,319.408,319.408,319.408,319.408,0,1761695999999,0,0,0,0,0
1761696000000,319.408,319.408,319.408,319.408,0,1761699599999,0,0,0,0,0
1761699600000,319.408,319.408,319.408,319.408,0,1761703199999,0,0,0,0,0
1761703200000,319.408,319.408,319.408,319.408,0,1761706799999,0,0,0,0,0
1761706800000,319.408,319.408,319.408,319.408,0,1761710399999,0,0,0,0,0
1761710400000,319.408,319.408,319.408,319.408,0,1761713999999,0,0,0,0,0
1761714000000,319.408,319.408,319.408,319.408,0,1761717599999,0,0,0,0,0
1761717600000,319.408,319.408,319.408,319.408,0,1761721199999,0,0,0,0,0
1761721200000,319.408,319.408,319.408,319.408,0,1761724799999,0,0,0,0,0
1761724800000,319.408,319.408,319.408,319.408,0,1761728399999,0,0,0,0,0
1761728400000,319.408,319.408,319.408,319.408,0,1761731999999,0,0,0,0,0
1761732000000,319.408,319.408,319.408,319.408,0,1761735599999,0,0,0,0,0
1761735600000,319.408,319.408,319.408,319.408,0,1761739199999,0,0,0,0,0
1761739200000,319.408,319.408,319.408,319.408,0,1761742799999,0,0,0,0,0
1761742800000,319.408,319.408,319.408,319.408,0,1761746399999,0,0,0,0,0
1761746400000,319.408,319.408,319.408,319.408,0,1761749999999,0,0,0,0,0
1761750000000,319.408,319.408,319.408,319.408,0,1761753599999,0,0,0,0,0
1761753600000,319.408,319.408,319.408,319.408,0,1761757199999,0,0,0,0,0
1761757200000,319.408,319.408,319.408,319.408,0,1761760799999,0,0,0,0,0
1761760800000,319.408,319.408,319.408,319.408,0,1761764399999,0,0,0,0,0
1761764400000,319.408,319.408,319.408,319.408,0,1761767999999,0,0,0,0,0
1761768000000,319.408,319.408,319.408,319.408,0,1761771599999,0,0,0,0,0
1761771600000,319.408,319.408,319.408,319.408,0,1761775199999,0,0,0,0,0
1761775200000,319.408,319.408,319.408,319.408,0,1761778799999,0,0,0,0,0
